State/Area,Year,Month,UnemploymentRate
Louisiana,2013,09,6.2
Louisiana,2013,10,6.0
Louisiana,2013,11,5.8
Louisiana,2013,12,5.7
Louisiana,2014,01,5.6
Louisiana,2014,02,5.6
Louisiana,2014,03,5.6
Louisiana,2014,04,5.8
Louisiana,2014,05,6.0
Louisiana,2014,06,6.2
Louisiana,2014,07,6.4
Louisiana,2014,08,6.6
Louisiana,2014,09,6.7
Louisiana,2014,10,6.8
Louisiana,2014,11,6.8
Louisiana,2014,12,6.8
Louisiana,2015,01,6.7
Louisiana,2015,02,6.7
Louisiana,2015,03,6.6
Louisiana,2015,04,6.5
Louisiana,2015,05,6.4
Louisiana,2015,06,6.2
Louisiana,2015,07,6.1
Louisiana,2015,08,6.0
Louisiana,2015,09,6.0
Louisiana,2015,10,6.0
Louisiana,2015,11,6.0
Louisiana,2015,12,6.0
Louisiana,2016,01,6.0
Louisiana,2016,02,6.0
Louisiana,2016,03,6.0
Louisiana,2016,04,6.1
Louisiana,2016,05,6.1
Louisiana,2016,06,6.1
Louisiana,2016,07,6.1
Louisiana,2016,08,6.1
Louisiana,2016,09,6.1
Louisiana,2016,10,6.0
Louisiana,2016,11,6.0
Louisiana,2016,12,5.9
Louisiana,2017,01,5.8
Louisiana,2017,02,5.7
Louisiana,2017,03,5.5
Louisiana,2017,04,5.4
Louisiana,2017,05,5.2
Louisiana,2017,06,5.1
Louisiana,2017,07,5.0
Louisiana,2017,08,4.9
Louisiana,2017,09,4.8
Louisiana,2017,10,4.7
Louisiana,2017,11,4.7
Louisiana,2017,12,4.7
Louisiana,2018,01,4.7
Louisiana,2018,02,4.7
Louisiana,2018,03,4.8
Louisiana,2018,04,4.9
Louisiana,2018,05,4.9
Louisiana,2018,06,4.9
Louisiana,2018,07,4.9
Louisiana,2018,08,4.9
Louisiana,2018,09,4.8
Louisiana,2018,10,4.8
Louisiana,2018,11,4.8
Louisiana,2018,12,4.8
Louisiana,2019,01,4.7
Louisiana,2019,02,4.6
Louisiana,2019,03,4.5
Louisiana,2019,04,4.4
Louisiana,2019,05,4.4
Louisiana,2019,06,4.5
Louisiana,2019,07,4.6
Louisiana,2019,08,4.7
Louisiana,2019,09,4.8
Louisiana,2019,10,4.8
Louisiana,2019,11,4.8
Louisiana,2019,12,4.8
Louisiana,2020,01,4.7
Louisiana,2020,02,4.7
Louisiana,2020,03,6.7
Louisiana,2020,04,13.5
Louisiana,2020,05,12.3
Louisiana,2020,06,11.0
Louisiana,2020,07,10.4
Louisiana,2020,08,9.2
Louisiana,2020,09,8.7
Louisiana,2020,10,8.0
Louisiana,2020,11,7.6
Louisiana,2020,12,7.4
Louisiana,2021,01,7.0
Louisiana,2021,02,6.8
Louisiana,2021,03,6.6
Louisiana,2021,04,6.4
Louisiana,2021,05,6.2
Louisiana,2021,06,6.0
Louisiana,2021,07,5.6
Louisiana,2021,08,5.2
Louisiana,2021,09,4.8
Louisiana,2021,10,4.5
Louisiana,2021,11,4.2
Louisiana,2021,12,4.0
Louisiana,2022,01,3.9
Louisiana,2022,02,3.8
Louisiana,2022,03,3.7
Louisiana,2022,04,3.7
Louisiana,2022,05,3.7
Louisiana,2022,06,3.6
Louisiana,2022,07,3.6
Louisiana,2022,08,3.6
Louisiana,2022,09,3.6
Louisiana,2022,10,3.6
Louisiana,2022,11,3.6
Louisiana,2022,12,3.6
Louisiana,2023,01,3.6
Louisiana,2023,02,3.6
Louisiana,2023,03,3.6
Louisiana,2023,04,3.5
Louisiana,2023,05,3.5
Louisiana,2023,06,3.5
Louisiana,2023,07,3.6
Louisiana,2023,08,3.7
Louisiana,2023,09,3.8
Louisiana,2023,10,4.0
Louisiana,2023,11,4.1
Louisiana,2023,12,4.2
Louisiana,2024,01,4.2
Louisiana,2024,02,4.2
Louisiana,2024,03,4.1
Louisiana,2024,04,4.1
Louisiana,2024,05,4.1
Louisiana,2024,06,4.2
Louisiana,2024,07,4.3
Louisiana,2024,08,4.5
Louisiana,2024,09,4.6
Louisiana,2024,10,4.6
Louisiana,2024,11,4.6
Louisiana,2024,12,4.6
Louisiana,2025,01,4.5
Louisiana,2025,02,4.4
Louisiana,2025,03,4.4
Louisiana,2025,04,4.4
Louisiana,2025,05,4.5
Louisiana,2025,06,4.5
Louisiana,2025,07,4.5
Louisiana,2025,08,4.4
Louisiana,2025,09,4.4
Maine,2000,01,3.7
Maine,2000,02,3.5
Maine,2000,03,3.4
Maine,2000,04,3.3
Maine,2000,05,3.3
Maine,2000,06,3.3
Maine,2000,07,3.2
Maine,2000,08,3.2
Maine,2000,09,3.2
Maine,2000,10,3.2
Maine,2000,11,3.2
Maine,2000,12,3.2
Maine,2001,01,3.2
Maine,2001,02,3.3
Maine,2001,03,3.5
Maine,2001,04,3.6
Maine,2001,05,3.7
Maine,2001,06,3.8
Maine,2001,07,3.8
Maine,2001,08,3.9
Maine,2001,09,4.0
Maine,2001,10,4.0
Maine,2001,11,4.1
Maine,2001,12,4.1
Maine,2002,01,4.2
Maine,2002,02,4.2
Maine,2002,03,4.3
Maine,2002,04,4.3
Maine,2002,05,4.4
Maine,2002,06,4.4
Maine,2002,07,4.4
Maine,2002,08,4.4
Maine,2002,09,4.5
Maine,2002,10,4.6
Maine,2002,11,4.7
Maine,2002,12,4.8
Maine,2003,01,4.9
Maine,2003,02,5.1
Maine,2003,03,5.1
Maine,2003,04,5.2
Maine,2003,05,5.2
Maine,2003,06,5.2
Maine,2003,07,5.2
Maine,2003,08,5.2
Maine,2003,09,5.1
Maine,2003,10,5.1
Maine,2003,11,5.0
Maine,2003,12,4.9
Maine,2004,01,4.8
Maine,2004,02,4.8
Maine,2004,03,4.7
Maine,2004,04,4.6
Maine,2004,05,4.6
Maine,2004,06,4.6
Maine,2004,07,4.6
Maine,2004,08,4.6
Maine,2004,09,4.6
Maine,2004,10,4.6
Maine,2004,11,4.7
Maine,2004,12,4.8
Maine,2005,01,4.8
Maine,2005,02,4.9
Maine,2005,03,4.9
Maine,2005,04,4.9
Maine,2005,05,4.9
Maine,2005,06,4.9
Maine,2005,07,4.9
Maine,2005,08,4.9
Maine,2005,09,4.9
Maine,2005,10,4.9
Maine,2005,11,4.9
Maine,2005,12,4.8
Maine,2006,01,4.7
Maine,2006,02,4.6
Maine,2006,03,4.6
Maine,2006,04,4.6
Maine,2006,05,4.6
Maine,2006,06,4.7
Maine,2006,07,4.8
Maine,2006,08,4.8
Maine,2006,09,4.8
Maine,2006,10,4.8
Maine,2006,11,4.8
Maine,2006,12,4.7
Maine,2007,01,4.6
Maine,2007,02,4.6
Maine,2007,03,4.6
Maine,2007,04,4.6
Maine,2007,05,4.6
Maine,2007,06,4.7
Maine,2007,07,4.8
Maine,2007,08,4.8
Maine,2007,09,4.8
Maine,2007,10,4.8
Maine,2007,11,4.8
Maine,2007,12,4.7
Maine,2008,01,4.7
Maine,2008,02,4.7
Maine,2008,03,4.7
Maine,2008,04,4.8
Maine,2008,05,4.9
Maine,2008,06,5.1
Maine,2008,07,5.3
Maine,2008,08,5.5
Maine,2008,09,5.7
Maine,2008,10,6.1
Maine,2008,11,6.5
Maine,2008,12,6.9
Maine,2009,01,7.4
Maine,2009,02,7.9
Maine,2009,03,8.2
Maine,2009,04,8.4
Maine,2009,05,8.4
Maine,2009,06,8.5
Maine,2009,07,8.4
Maine,2009,08,8.4
Maine,2009,09,8.4
Maine,2009,10,8.5
Maine,2009,11,8.5
Maine,2009,12,8.6
Maine,2010,01,8.7
Maine,2010,02,8.6
Maine,2010,03,8.6
Maine,2010,04,8.5
Maine,2010,05,8.4
Maine,2010,06,8.3
Maine,2010,07,8.2
Maine,2010,08,8.2
Maine,2010,09,8.2
Maine,2010,10,8.2
Maine,2010,11,8.2
Maine,2010,12,8.1
Maine,2011,01,8.1
Maine,2011,02,8.0
Maine,2011,03,7.9
Maine,2011,04,7.9
Maine,2011,05,7.9
Maine,2011,06,7.8
Maine,2011,07,7.8
Maine,2011,08,7.7
Maine,2011,09,7.7
Maine,2011,10,7.6
Maine,2011,11,7.5
Maine,2011,12,7.4
Maine,2012,01,7.3
Maine,2012,02,7.2
Maine,2012,03,7.2
Maine,2012,04,7.2
Maine,2012,05,7.3
Maine,2012,06,7.3
Maine,2012,07,7.3
Maine,2012,08,7.2
Maine,2012,09,7.2
Maine,2012,10,7.1
Maine,2012,11,7.1
Maine,2012,12,7.1
Maine,2013,01,7.1
Maine,2013,02,7.0
Maine,2013,03,7.0
Maine,2013,04,6.9
Maine,2013,05,6.8
Maine,2013,06,6.7
Maine,2013,07,6.7
Maine,2013,08,6.6
Maine,2013,09,6.5
Maine,2013,10,6.4
Maine,2013,11,6.3
Maine,2013,12,6.2
Maine,2014,01,6.1
Maine,2014,02,6.0
Maine,2014,03,5.9
Maine,2014,04,5.8
Maine,2014,05,5.7
Maine,2014,06,5.6
Maine,2014,07,5.5
Maine,2014,08,5.4
Maine,2014,09,5.3
Maine,2014,10,5.3
Maine,2014,11,5.2
Maine,2014,12,5.1
Maine,2015,01,4.9
Maine,2015,02,4.8
Maine,2015,03,4.7
Maine,2015,04,4.6
Maine,2015,05,4.5
Maine,2015,06,4.4
Maine,2015,07,4.3
Maine,2015,08,4.2
Maine,2015,09,4.1
Maine,2015,10,4.1
Maine,2015,11,4.1
Maine,2015,12,4.0
Maine,2016,01,4.0
Maine,2016,02,4.0
Maine,2016,03,3.9
Maine,2016,04,3.9
Maine,2016,05,3.8
Maine,2016,06,3.8
Maine,2016,07,3.8
Maine,2016,08,3.7
Maine,2016,09,3.7
Maine,2016,10,3.7
Maine,2016,11,3.6
Maine,2016,12,3.6
Maine,2017,01,3.5
Maine,2017,02,3.5
Maine,2017,03,3.5
Maine,2017,04,3.4
Maine,2017,05,3.4
Maine,2017,06,3.4
Maine,2017,07,3.4
Maine,2017,08,3.4
Maine,2017,09,3.4
Maine,2017,10,3.3
Maine,2017,11,3.2
Maine,2017,12,3.1
Maine,2018,01,3.1
Maine,2018,02,3.0
Maine,2018,03,3.0
Maine,2018,04,3.0
Maine,2018,05,3.1
Maine,2018,06,3.2
Maine,2018,07,3.3
Maine,2018,08,3.3
Maine,2018,09,3.3
Maine,2018,10,3.3
Maine,2018,11,3.3
Maine,2018,12,3.2
Maine,2019,01,3.1
Maine,2019,02,3.0
Maine,2019,03,2.9
Maine,2019,04,2.8
Maine,2019,05,2.7
Maine,2019,06,2.7
Maine,2019,07,2.8
Maine,2019,08,2.8
Maine,2019,09,2.9
Maine,2019,10,3.0
Maine,2019,11,3.0
Maine,2019,12,3.1
Maine,2020,01,3.2
Maine,2020,02,3.2
Maine,2020,03,3.2
Maine,2020,04,9.3
Maine,2020,05,9.5
Maine,2020,06,6.6
Maine,2020,07,6.3
Maine,2020,08,4.2
Maine,2020,09,4.0
Maine,2020,10,3.8
Maine,2020,11,3.9
Maine,2020,12,4.2
Maine,2021,01,4.4
Maine,2021,02,4.8
Maine,2021,03,5.0
Maine,2021,04,5.2
Maine,2021,05,5.1
Maine,2021,06,5.2
Maine,2021,07,5.0
Maine,2021,08,4.9
Maine,2021,09,4.6
Maine,2021,10,4.5
Maine,2021,11,4.2
Maine,2021,12,3.9
Maine,2022,01,3.7
Maine,2022,02,3.3
Maine,2022,03,3.0
Maine,2022,04,2.9
Maine,2022,05,2.8
Maine,2022,06,2.7
Maine,2022,07,2.6
Maine,2022,08,2.5
Maine,2022,09,2.6
Maine,2022,10,2.7
Maine,2022,11,2.7
Maine,2022,12,2.6
Maine,2023,01,2.5
Maine,2023,02,2.5
Maine,2023,03,2.4
Maine,2023,04,2.4
Maine,2023,05,2.5
Maine,2023,06,2.5
Maine,2023,07,2.6
Maine,2023,08,2.7
Maine,2023,09,2.8
Maine,2023,10,2.8
Maine,2023,11,2.8
Maine,2023,12,2.8
Maine,2024,01,2.8
Maine,2024,02,2.8
Maine,2024,03,2.8
Maine,2024,04,2.8
Maine,2024,05,2.9
Maine,2024,06,3.0
Maine,2024,07,3.1
Maine,2024,08,3.2
Maine,2024,09,3.4
Maine,2024,10,3.4
Maine,2024,11,3.4
Maine,2024,12,3.4
Maine,2025,01,3.5
Maine,2025,02,3.5
Maine,2025,03,3.5
Maine,2025,04,3.5
Maine,2025,05,3.4
Maine,2025,06,3.3
Maine,2025,07,3.2
Maine,2025,08,3.2
Maine,2025,09,3.2
Maryland,2000,01,3.3
Maryland,2000,02,3.3
Maryland,2000,03,3.4
Maryland,2000,04,3.5
Maryland,2000,05,3.6
Maryland,2000,06,3.6
Maryland,2000,07,3.7
Maryland,2000,08,3.7
Maryland,2000,09,3.7
Maryland,2000,10,3.7
Maryland,2000,11,3.7
Maryland,2000,12,3.7
Maryland,2001,01,3.7
Maryland,2001,02,3.7
Maryland,2001,03,3.7
Maryland,2001,04,3.8
Maryland,2001,05,3.8
Maryland,2001,06,4.0
Maryland,2001,07,4.1
Maryland,2001,08,4.3
Maryland,2001,09,4.5
Maryland,2001,10,4.6
Maryland,2001,11,4.7
Maryland,2001,12,4.8
Maryland,2002,01,4.8
Maryland,2002,02,4.7
Maryland,2002,03,4.7
Maryland,2002,04,4.6
Maryland,2002,05,4.5
Maryland,2002,06,4.4
Maryland,2002,07,4.4
Maryland,2002,08,4.3
Maryland,2002,09,4.3
Maryland,2002,10,4.3
Maryland,2002,11,4.4
Maryland,2002,12,4.4
Maryland,2003,01,4.5
Maryland,2003,02,4.5
Maryland,2003,03,4.5
Maryland,2003,04,4.6
Maryland,2003,05,4.6
Maryland,2003,06,4.5
Maryland,2003,07,4.5
Maryland,2003,08,4.5
Maryland,2003,09,4.4
Maryland,2003,10,4.4
Maryland,2003,11,4.4
Maryland,2003,12,4.3
Maryland,2004,01,4.3
Maryland,2004,02,4.3
Maryland,2004,03,4.3
Maryland,2004,04,4.3
Maryland,2004,05,4.3
Maryland,2004,06,4.3
Maryland,2004,07,4.3
Maryland,2004,08,4.3
Maryland,2004,09,4.3
Maryland,2004,10,4.3
Maryland,2004,11,4.3
Maryland,2004,12,4.4
Maryland,2005,01,4.4
Maryland,2005,02,4.4
Maryland,2005,03,4.4
Maryland,2005,04,4.4
Maryland,2005,05,4.3
Maryland,2005,06,4.2
Maryland,2005,07,4.1
Maryland,2005,08,4.1
Maryland,2005,09,4.0
Maryland,2005,10,4.0
Maryland,2005,11,3.9
Maryland,2005,12,3.8
Maryland,2006,01,3.7
Maryland,2006,02,3.7
Maryland,2006,03,3.8
Maryland,2006,04,3.8
Maryland,2006,05,3.9
Maryland,2006,06,4.0
Maryland,2006,07,4.0
Maryland,2006,08,4.0
Maryland,2006,09,3.9
Maryland,2006,10,3.9
Maryland,2006,11,3.8
Maryland,2006,12,3.7
Maryland,2007,01,3.7
Maryland,2007,02,3.6
Maryland,2007,03,3.5
Maryland,2007,04,3.5
Maryland,2007,05,3.4
Maryland,2007,06,3.4
Maryland,2007,07,3.4
Maryland,2007,08,3.4
Maryland,2007,09,3.4
Maryland,2007,10,3.4
Maryland,2007,11,3.3
Maryland,2007,12,3.3
Maryland,2008,01,3.3
Maryland,2008,02,3.3
Maryland,2008,03,3.5
Maryland,2008,04,3.6
Maryland,2008,05,3.9
Maryland,2008,06,4.1
Maryland,2008,07,4.3
Maryland,2008,08,4.6
Maryland,2008,09,4.8
Maryland,2008,10,5.1
Maryland,2008,11,5.5
Maryland,2008,12,5.8
Maryland,2009,01,6.1
Maryland,2009,02,6.5
Maryland,2009,03,6.7
Maryland,2009,04,6.9
Maryland,2009,05,7.0
Maryland,2009,06,7.1
Maryland,2009,07,7.2
Maryland,2009,08,7.3
Maryland,2009,09,7.5
Maryland,2009,10,7.6
Maryland,2009,11,7.8
Maryland,2009,12,7.9
Maryland,2010,01,8.0
Maryland,2010,02,8.0
Maryland,2010,03,7.9
Maryland,2010,04,7.9
Maryland,2010,05,7.8
Maryland,2010,06,7.7
Maryland,2010,07,7.7
Maryland,2010,08,7.7
Maryland,2010,09,7.7
Maryland,2010,10,7.7
Maryland,2010,11,7.6
Maryland,2010,12,7.5
Maryland,2011,01,7.4
Maryland,2011,02,7.4
Maryland,2011,03,7.3
Maryland,2011,04,7.3
Maryland,2011,05,7.3
Maryland,2011,06,7.4
Maryland,2011,07,7.4
Maryland,2011,08,7.3
Maryland,2011,09,7.3
Maryland,2011,10,7.2
Maryland,2011,11,7.1
Maryland,2011,12,7.0
Maryland,2012,01,7.0
Maryland,2012,02,6.9
Maryland,2012,03,6.9
Maryland,2012,04,6.9
Maryland,2012,05,6.9
Maryland,2012,06,6.9
Maryland,2012,07,6.9
Maryland,2012,08,6.8
Maryland,2012,09,6.8
Maryland,2012,10,6.8
Maryland,2012,11,6.8
Maryland,2012,12,6.8
Maryland,2013,01,6.8
Maryland,2013,02,6.9
Maryland,2013,03,6.8
Maryland,2013,04,6.8
Maryland,2013,05,6.7
Maryland,2013,06,6.7
Maryland,2013,07,6.6
Maryland,2013,08,6.5
Maryland,2013,09,6.4
Maryland,2013,10,6.3
Maryland,2013,11,6.2
Maryland,2013,12,6.1
Maryland,2014,01,6.0
Maryland,2014,02,5.9
Maryland,2014,03,5.9
Maryland,2014,04,5.9
Maryland,2014,05,5.8
Maryland,2014,06,5.8
Maryland,2014,07,5.8
Maryland,2014,08,5.7
Maryland,2014,09,5.6
Maryland,2014,10,5.5
Maryland,2014,11,5.5
Maryland,2014,12,5.4
Maryland,2015,01,5.4
Maryland,2015,02,5.3
Maryland,2015,03,5.3
Maryland,2015,04,5.2
Maryland,2015,05,5.1
Maryland,2015,06,5.1
Maryland,2015,07,5.0
Maryland,2015,08,5.0
Maryland,2015,09,4.9
Maryland,2015,10,4.8
Maryland,2015,11,4.7
Maryland,2015,12,4.6
Maryland,2016,01,4.5
Maryland,2016,02,4.4
Maryland,2016,03,4.3
Maryland,2016,04,4.2
Maryland,2016,05,4.2
Maryland,2016,06,4.2
Maryland,2016,07,4.2
Maryland,2016,08,4.2
Maryland,2016,09,4.2
Maryland,2016,10,4.2
Maryland,2016,11,4.2
Maryland,2016,12,4.2
Maryland,2017,01,4.2
Maryland,2017,02,4.1
Maryland,2017,03,4.1
Maryland,2017,04,4.0
Maryland,2017,05,4.0
Maryland,2017,06,4.0
Maryland,2017,07,4.0
Maryland,2017,08,4.0
Maryland,2017,09,4.1
Maryland,2017,10,4.1
Maryland,2017,11,4.1
Maryland,2017,12,4.1
Maryland,2018,01,4.1
Maryland,2018,02,4.0
Maryland,2018,03,4.0
Maryland,2018,04,3.9
Maryland,2018,05,3.8
Maryland,2018,06,3.8
Maryland,2018,07,3.7
Maryland,2018,08,3.7
Maryland,2018,09,3.7
Maryland,2018,10,3.7
Maryland,2018,11,3.7
Maryland,2018,12,3.6
Maryland,2019,01,3.6
Maryland,2019,02,3.5
Maryland,2019,03,3.5
Maryland,2019,04,3.4
Maryland,2019,05,3.4
Maryland,2019,06,3.4
Maryland,2019,07,3.4
Maryland,2019,08,3.4
Maryland,2019,09,3.3
Maryland,2019,10,3.3
Maryland,2019,11,3.2
Maryland,2019,12,3.2
Maryland,2020,01,3.3
Maryland,2020,02,3.4
Maryland,2020,03,3.5
Maryland,2020,04,9.0
Maryland,2020,05,8.8
Maryland,2020,06,8.1
Maryland,2020,07,7.9
Maryland,2020,08,7.2
Maryland,2020,09,7.1
Maryland,2020,10,6.7
Maryland,2020,11,6.6
Maryland,2020,12,6.6
Maryland,2021,01,6.4
Maryland,2021,02,6.2
Maryland,2021,03,6.1
Maryland,2021,04,5.9
Maryland,2021,05,5.7
Maryland,2021,06,5.6
Maryland,2021,07,5.3
Maryland,2021,08,5.0
Maryland,2021,09,4.6
Maryland,2021,10,4.2
Maryland,2021,11,3.9
Maryland,2021,12,3.5
Maryland,2022,01,3.5
Maryland,2022,02,3.3
Maryland,2022,03,3.1
Maryland,2022,04,3.1
Maryland,2022,05,3.0
Maryland,2022,06,3.0
Maryland,2022,07,3.0
Maryland,2022,08,3.0
Maryland,2022,09,2.8
Maryland,2022,10,2.8
Maryland,2022,11,2.6
Maryland,2022,12,2.4
Maryland,2023,01,2.3
Maryland,2023,02,2.2
Maryland,2023,03,2.0
Maryland,2023,04,1.9
Maryland,2023,05,1.9
Maryland,2023,06,1.9
Maryland,2023,07,2.0
Maryland,2023,08,2.2
Maryland,2023,09,2.3
Maryland,2023,10,2.4
Maryland,2023,11,2.5
Maryland,2023,12,2.7
Maryland,2024,01,2.7
Maryland,2024,02,2.8
Maryland,2024,03,2.9
Maryland,2024,04,2.9
Maryland,2024,05,3.0
Maryland,2024,06,3.1
Maryland,2024,07,3.2
Maryland,2024,08,3.2
Maryland,2024,09,3.2
Maryland,2024,10,3.2
Maryland,2024,11,3.1
Maryland,2024,12,3.1
Maryland,2025,01,3.0
Maryland,2025,02,3.0
Maryland,2025,03,3.0
Maryland,2025,04,3.1
Maryland,2025,05,3.2
Maryland,2025,06,3.3
Maryland,2025,07,3.4
Maryland,2025,08,3.6
Maryland,2025,09,3.8
Massachusetts,2000,01,3.1
Massachusetts,2000,02,3.0
Massachusetts,2000,03,2.9
Massachusetts,2000,04,2.8
Massachusetts,2000,05,2.8
Massachusetts,2000,06,2.8
Massachusetts,2000,07,2.7
Massachusetts,2000,08,2.7
Massachusetts,2000,09,2.7
Massachusetts,2000,10,2.7
Massachusetts,2000,11,2.7
Massachusetts,2000,12,2.8
Massachusetts,2001,01,2.9
Massachusetts,2001,02,3.1
Massachusetts,2001,03,3.2
Massachusetts,2001,04,3.4
Massachusetts,2001,05,3.5
Massachusetts,2001,06,3.7
Massachusetts,2001,07,3.8
Massachusetts,2001,08,4.0
Massachusetts,2001,09,4.2
Massachusetts,2001,10,4.4
Massachusetts,2001,11,4.6
Massachusetts,2001,12,4.7
Massachusetts,2002,01,4.9
Massachusetts,2002,02,5.0
Massachusetts,2002,03,5.0
Massachusetts,2002,04,5.1
Massachusetts,2002,05,5.2
Massachusetts,2002,06,5.2
Massachusetts,2002,07,5.3
Massachusetts,2002,08,5.3
Massachusetts,2002,09,5.4
Massachusetts,2002,10,5.4
Massachusetts,2002,11,5.5
Massachusetts,2002,12,5.6
Massachusetts,2003,01,5.6
Massachusetts,2003,02,5.7
Massachusetts,2003,03,5.7
Massachusetts,2003,04,5.8
Massachusetts,2003,05,5.8
Massachusetts,2003,06,5.9
Massachusetts,2003,07,5.9
Massachusetts,2003,08,5.9
Massachusetts,2003,09,5.8
Massachusetts,2003,10,5.7
Massachusetts,2003,11,5.6
Massachusetts,2003,12,5.5
Massachusetts,2004,01,5.5
Massachusetts,2004,02,5.4
Massachusetts,2004,03,5.3
Massachusetts,2004,04,5.3
Massachusetts,2004,05,5.2
Massachusetts,2004,06,5.2
Massachusetts,2004,07,5.1
Massachusetts,2004,08,5.0
Massachusetts,2004,09,4.9
Massachusetts,2004,10,4.9
Massachusetts,2004,11,4.9
Massachusetts,2004,12,4.9
Massachusetts,2005,01,4.9
Massachusetts,2005,02,4.9
Massachusetts,2005,03,4.8
Massachusetts,2005,04,4.8
Massachusetts,2005,05,4.8
Massachusetts,2005,06,4.7
Massachusetts,2005,07,4.7
Massachusetts,2005,08,4.7
Massachusetts,2005,09,4.8
Massachusetts,2005,10,4.8
Massachusetts,2005,11,4.8
Massachusetts,2005,12,4.8
Massachusetts,2006,01,4.7
Massachusetts,2006,02,4.7
Massachusetts,2006,03,4.7
Massachusetts,2006,04,4.7
Massachusetts,2006,05,4.7
Massachusetts,2006,06,4.7
Massachusetts,2006,07,4.7
Massachusetts,2006,08,4.7
Massachusetts,2006,09,4.7
Massachusetts,2006,10,4.7
Massachusetts,2006,11,4.7
Massachusetts,2006,12,4.6
Massachusetts,2007,01,4.6
Massachusetts,2007,02,4.6
Massachusetts,2007,03,4.5
Massachusetts,2007,04,4.5
Massachusetts,2007,05,4.5
Massachusetts,2007,06,4.5
Massachusetts,2007,07,4.5
Massachusetts,2007,08,4.5
Massachusetts,2007,09,4.5
Massachusetts,2007,10,4.5
Massachusetts,2007,11,4.5
Massachusetts,2007,12,4.5
Massachusetts,2008,01,4.5
Massachusetts,2008,02,4.5
Massachusetts,2008,03,4.6
Massachusetts,2008,04,4.7
Massachusetts,2008,05,4.9
Massachusetts,2008,06,5.1
Massachusetts,2008,07,5.3
Massachusetts,2008,08,5.5
Massachusetts,2008,09,5.7
Massachusetts,2008,10,6.0
Massachusetts,2008,11,6.3
Massachusetts,2008,12,6.7
Massachusetts,2009,01,7.1
Massachusetts,2009,02,7.4
Massachusetts,2009,03,7.7
Massachusetts,2009,04,8.0
Massachusetts,2009,05,8.1
Massachusetts,2009,06,8.3
Massachusetts,2009,07,8.4
Massachusetts,2009,08,8.5
Massachusetts,2009,09,8.5
Massachusetts,2009,10,8.6
Massachusetts,2009,11,8.6
Massachusetts,2009,12,8.6
Massachusetts,2010,01,8.6
Massachusetts,2010,02,8.5
Massachusetts,2010,03,8.4
Massachusetts,2010,04,8.3
Massachusetts,2010,05,8.2
Massachusetts,2010,06,8.1
Massachusetts,2010,07,8.0
Massachusetts,2010,08,7.9
Massachusetts,2010,09,7.9
Massachusetts,2010,10,7.8
Massachusetts,2010,11,7.8
Massachusetts,2010,12,7.7
Massachusetts,2011,01,7.6
Massachusetts,2011,02,7.5
Massachusetts,2011,03,7.5
Massachusetts,2011,04,7.4
Massachusetts,2011,05,7.3
Massachusetts,2011,06,7.3
Massachusetts,2011,07,7.2
Massachusetts,2011,08,7.2
Massachusetts,2011,09,7.1
Massachusetts,2011,10,7.0
Massachusetts,2011,11,6.9
Massachusetts,2011,12,6.8
Massachusetts,2012,01,6.7
Massachusetts,2012,02,6.7
Massachusetts,2012,03,6.7
Massachusetts,2012,04,6.7
Massachusetts,2012,05,6.7
Massachusetts,2012,06,6.7
Massachusetts,2012,07,6.7
Massachusetts,2012,08,6.7
Massachusetts,2012,09,6.7
Massachusetts,2012,10,6.7
Massachusetts,2012,11,6.7
Massachusetts,2012,12,6.7
Massachusetts,2013,01,6.7
Massachusetts,2013,02,6.8
Massachusetts,2013,03,6.8
Massachusetts,2013,04,6.8
Massachusetts,2013,05,6.8
Massachusetts,2013,06,6.8
Massachusetts,2013,07,6.7
Massachusetts,2013,08,6.7
Massachusetts,2013,09,6.6
Massachusetts,2013,10,6.5
Massachusetts,2013,11,6.4
Massachusetts,2013,12,6.3
Massachusetts,2014,01,6.2
Massachusetts,2014,02,6.1
Massachusetts,2014,03,6.0
Massachusetts,2014,04,5.9
Massachusetts,2014,05,5.9
Massachusetts,2014,06,5.8
Massachusetts,2014,07,5.7
Massachusetts,2014,08,5.7
Massachusetts,2014,09,5.6
Massachusetts,2014,10,5.5
Massachusetts,2014,11,5.4
Massachusetts,2014,12,5.3
Massachusetts,2015,01,5.2
Massachusetts,2015,02,5.1
Massachusetts,2015,03,5.0
Massachusetts,2015,04,5.0
Massachusetts,2015,05,4.9
Massachusetts,2015,06,4.8
Massachusetts,2015,07,4.7
Massachusetts,2015,08,4.7
Massachusetts,2015,09,4.6
Massachusetts,2015,10,4.6
Massachusetts,2015,11,4.5
Massachusetts,2015,12,4.5
Massachusetts,2016,01,4.4
Massachusetts,2016,02,4.3
Massachusetts,2016,03,4.2
Massachusetts,2016,04,4.1
Massachusetts,2016,05,4.1
Massachusetts,2016,06,4.0
Massachusetts,2016,07,3.9
Massachusetts,2016,08,3.9
Massachusetts,2016,09,3.8
Massachusetts,2016,10,3.8
Massachusetts,2016,11,3.8
Massachusetts,2016,12,3.9
Massachusetts,2017,01,3.9
Massachusetts,2017,02,3.9
Massachusetts,2017,03,3.9
Massachusetts,2017,04,3.9
Massachusetts,2017,05,3.9
Massachusetts,2017,06,3.8
Massachusetts,2017,07,3.8
Massachusetts,2017,08,3.8
Massachusetts,2017,09,3.8
Massachusetts,2017,10,3.8
Massachusetts,2017,11,3.8
Massachusetts,2017,12,3.7
